text,label
"Cháo trai Trần Khát Chân – một bát cháo 20k giữa những ngày Hà Nội lạnh
Những ngày Hà Nội lạnh sáng tối, trưa lại nắng đẹp, tự dưng chỉ muốn tự thưởng cho mình một bát cháo trai vỉa hè Trần Khát Chân, quán nhỏ đã “hot” từ lâu, nằm đối diện Nhà Sáng.
Trước đây mình ăn rất thuần: cháo – trai – rau – quẩy, thêm hành khô là xong. Nhưng dạo gần đây thấy có người ăn kèm tỏi ngâm dấm, thế là hôm nay cũng thử. Vẫn combo cũ, chỉ khác là điểm thêm chục miếng tỏi chua nhẹ, rắc thêm chút tiêu lên mặt bát, rồi bắt đầu.
Cháo ở đây nấu từ cơm, nên hạt còn nguyên, không nhuyễn như cháo xay. Quấy nhẹ tay là thấy rau xanh nổi lên, nhìn bát cháo vừa có màu sắc vừa có cảm giác rất “cháo làng”. Vị trai ngọt, cháo nhẹ bụng, ăn kèm quẩy giòn và tỏi ngâm dấm lại càng dễ vào.
Điều đáng quý là giá vẫn 20k (thêm ruốc thành 25k), hiếm có hàng cháo nào nổi lâu mà không tăng giá. Nhưng quán cũng rất “tùy hứng”: Chủ nhật không bán, mưa cũng không bán, ai muốn ăn thì phải đúng ngày, đúng duyên.
Ít người biết, khu này ngày xưa vốn là làng Thanh Nhàn, sau mở đường Trần Khát Chân thì làng bị chia đôi. Hồi ấy cả khu thân nhau lắm, còn có cái tên rất đời: Xóm Liều.
Một bát cháo trai giản dị, không cầu kỳ, nhưng đủ để thấy Hà Nội cũ vẫn còn đâu đó – trong cái rét, trong nắng trưa, và trong những quán vỉa hè như thế này.#ăn_uống_là_phải_tử_tế #bản_đồ_ẩm_thực_Việt_Nam",0
Nhà mụ Thảo này đắt bát 60k lèo tèo,0
vấn đè là ăn còn k ngon. Ngọt lử ra. Với ai cũng như bạn thì văn hóa chửi nó còn dài.,2
Fungha ăn ngon phết. Xì dầu chấm dimsum ngon,2
Đoàn Thị Điểm mình thấy ngon,2
"Đợt này thời tiết Hà Nội lạnh nên mình đã chọn một quán Dimsum để thưởng thức, và mình chọn San Fu Lou vì xem review có vẻ là khá tốt và còn view nhà hát nữa. Nhưng trải nghiệm hôm nay thật sự là buồn luôn ạ",2
"Một bát cháo trai giản dị, không cầu kỳ, nhưng đủ để thấy Hà Nội cũ vẫn còn đâu đó – trong cái rét, trong nắng trưa, và trong những quán vỉa hè như thế này.#ăn_uống_là_phải_tử_tế #bản_đồ_ẩm_thực_Việt_Nam",0
"Bh ăn ko ngon như trc, mà bán cũng đắt hơn theo giá thị trường rồi",0
Bún dọc mùng ở phố Hoàn Kiếm - Cầu Gỗ mọi người có biết đã chuyển đi đâu không ạ?,0
nhưng mà kiểu đi ăn cứ rén rén sợ bị chửi thì cũng mất ngon =)),0
"=> Tổng thể: đồ ăn, không gian cảm giác không đáng với giá tiền. Sau đấy vì buồn mình đổi sang quán Dimsum bình dân ăn thấy ngon hơn nhiều chỉ với hơn 100 cá 
 ( ảnh cuối)",2
Bà này với bên đoàn thị điểm chị em trong nhà thui,1
- Đầu tiên mình sẽ +1 điểm vì đồ ăn lên khá nhanh và lên hết một lượt luôn,1
"+ Tô mì: sợi mì dính, bở, đối với mình là thua xa mì vằn thắn Phương Béo",0
"Với tôi thì kể cả mình không bị chửi, nhưng nếu thấy chủ quán chửi người khác vô lý, tới sự sự vô học, thái độ dịch vụ kém....tôi cũng né cmn luôn
… See more",0
"Những ngày Hà Nội lạnh sáng tối, trưa lại nắng đẹp, tự dưng chỉ muốn tự thưởng cho mình một bát cháo trai vỉa hè Trần Khát Chân, quán nhỏ đã “hot” từ lâu, nằm đối diện Nhà Sáng.",2
Đã trót dại ăn San Fu Lou 1 lần. Ăn thì cũng ổn nhưng ko xứng với giá tiền lắm,2
"Cháo ở đây nấu từ cơm, nên hạt còn nguyên, không nhuyễn như cháo xay. Quấy nhẹ tay là thấy rau xanh nổi lên, nhìn bát cháo vừa có màu sắc vừa có cảm giác rất “cháo làng”. Vị trai ngọt, cháo nhẹ bụng, ăn kèm quẩy giòn và tỏi ngâm dấm lại càng dễ vào.",0
Bên Đoàn Thị Điểm là bà Dung e bà Thảo này mà.Bên đó giờ vc đứa con gái bán.Như nhau thôi,0
Ngoài hà nội cũng có bún chửi giống sg vậy kkk,1
"Điều đáng quý là giá vẫn 20k (thêm ruốc thành 25k), hiếm có hàng cháo nào nổi lâu mà không tăng giá. Nhưng quán cũng rất “tùy hứng”: Chủ nhật không bán, mưa cũng không bán, ai muốn ăn thì phải đúng ngày, đúng duyên.",0
"Ít người biết, khu này ngày xưa vốn là làng Thanh Nhàn, sau mở đường Trần Khát Chân thì làng bị chia đôi. Hồi ấy cả khu thân nhau lắm, còn có cái tên rất đời: Xóm Liều.",1
"Nếu bạn biết khu văn chương thì có hàng bún dọc mùng hà béo chỗ hồ văn chương là ngon, với mình thì hợp hơn hàng bún chửi, mà cô bán hàng nhẹ nhàng tình cảm. ĐTĐ ăn chán k nên phí mồm",0
Đoàn thị điểm k ngon là thật nhé.,2
24 nguyễn quang bích bác ơi. Ngon mà sạch,2
"Bún chửi chị Thảo
Cứ thấy bài nào review về bún chửi Ngô Sỹ Liên trên hội nhóm là thể nào dưới phần cmt cũng bùng nổ tranh cãi
Còn mình kiểu : Chưa chửi mình bao giờ nên mình kệ :)))
Ps: Thấy mng đang khen bên Đoàn Thị Điểm nữa mà m chưa thử
Xin các bác thêm vài địa chỉ bún dọc mùng ngon nữa với ạ",2
Đúng là mỗi người một quan điểm.,1
"chạy acc với CloudiPhone qua wb, bỏ qua bước cài đặt, không treo máy, không tốn tiền điện, không tốn tiền proxy. Nuôi acc trust,an toàn ngay trên iPhone trên wb",0
Cũng thi thoảng ăn mà chỉ thấy cọc thôi chứ chưa thấy chửi ai. Nước chấm đưa mồm còn lại bình thường.,0
Tôi hay ăn quán này,2
Hương Giang Đoàn vào kể cho mọi người cùng nghe,1
Phạm Vũ Ninh Trang thèm thíiiiiiiii,1
"Đừng nói chửi mình, chửi bất kỳ ai khác oang oang gây khó chịu cho mình khi ăn là next, bỏ tiền ra ko phài để đc hưởng cái văn hóa đó. 2025 sắp 2026 vẫn còn thể loại này tồn tại à",1
- Đánh giá đồ ăn: Vị của các món đối với mình là mức trung bình,1
"Ăn thử Tim Ho Wan đi b, nhà mình thấy ngon, view thành phố đẹp",2
"Chỉ ăn bên Đoàn thị điểm thấy ngon r nên cũng chưa thử bún chửi cũng k có ý muốn thử vì tiính mình cũng hơi hâm lờ, sợ chửi mình mình chửi lại lại thành k hay",0
Chỉ biết lên đây ăn nhưng k nhớ số mấy Chân Cầm,1
Tới lúc chửi mình thì mình lại lên bài búc xúc sau đúng k,1
Đoàn thị điểm ko ngon là chuẩn luôn,0
Chưa bị chửi bh nên thi thoảng vẫn ăn. Bên Đoàn Thị Điểm ăn cũng ngon,2
Phải gọi bún dọc mùng số 9 Hàng Buồm bằng điện thoại,1
"Ăn mấy lần chưa bị chửi lần nào, nước dùng thì bình thường, nhưng thịt với nước chấm thì hết nước chấm thật nha",1
Đoàn thị điểm e ăn thấy k ngon,2
Ăn ở đây ngon lắm. Ăn xong anh chị qua THẾ GIỚI DI ĐỘNG - 12 TRƯỜNG CHINH - Kiến An mua điện thoại giá rẻ nhé.,2
Bọn bị chửi chắc gu bị ngược đãi nó quen :))) chứ ăn miếng bị chửi tụt mod éo nuốt dc,1
lâu e cũng k ăn cháo quán này :)),1
"Trước đây mình ăn rất thuần: cháo – trai – rau – quẩy, thêm hành khô là xong. Nhưng dạo gần đây thấy có người ăn kèm tỏi ngâm dấm, thế là hôm nay cũng thử. Vẫn combo cũ, chỉ khác là điểm thêm chục miếng tỏi chua nhẹ, rắc thêm chút tiêu lên mặt bát, rồi bắt đầu.",0
đoàn thị điểm h chán r. xong nc nguội ý,0
"+ Dimsum các loại: không đặc sắc, nhân không cảm nhận được độ đậm đà và độ ngọt của thịt",0
Chửi lại là huề,1
còn đâu nc dùng cx bth,1
nhà này ngoài thịt thái dầy vs nước chấm có vị ngọt nịnh mồm thì oke,2
"Ngọt khé cổ thật nha, ăn 1 lần tởn luôn :))))",0
Một ngày nghỉ bắt đầu như thế là ổn rồi #ăn_uống_là_phải_tử_tế,1
"Hàng này ăn ok, hợp vị",1
1 quẩy – 10k,2
"Chỉ là một buổi lang thang Phố Cổ, hai bố con ngồi ăn bát bún riêu nóng hổi, nghe tiếng người chuyện trò, cảm giác Hà Nội cũ ùa về rất rõ.",0
"Mình cũng đang ăn ở cs Times City thấy cũng vừa vị
lần đầu ăn luôn",1
Mì này vị mặn ăn ngon mà. Mình ăn suốt thấy ok,1
Hoang Quoc Bao,0
+ 1 nạn nhânn. M cũng thấy nó siêu ngọtt,1
"Rau trần xong ăn vào hợp hẳn, nước nóng quyện rau, bún, riêu – đúng kiểu dân ăn bún riêu lâu năm sẽ thích.",1
"Bún riêu 14 Hàng Lược là kiểu quán mà trên các nền tảng thấy đông từ rất lâu rồi, nhưng lạ là lang thang khu này cả chục năm vẫn… chưa ăn. Đến khi thử rồi mới thấy, đúng là có những chỗ phải để đúng ngày, đúng tâm trạng mới hợp.",0
"Rau sống ban đầu ăn thấy hơi “xanh xanh”, cũng cuốn lắm",1
Các cao nhân cho e xin chút đánh giá,2
Bà chị dâu mềnh là con gái bà chủ quán,2
“Nước lẩu bún riêu 2–3 người: 150k / 4–6 người: 200k”,2
"Bát bún mang ra khá đầy đặn: bò, trứng vịt lộn, giò, đậu đủ cả. Nước riêu đỏ au màu cà chua, mùi thơm bật lên ngay từ lúc bưng ra. Riêu có vị đậm, dậy mùi mắm tôm chuẩn chỉnh, không gắt nhưng rất “đã”, kiểu ăn một thìa là biết quán nấu có tay.",1
"mặn mà bác nhỉ, e hay ăn cơ sở Gamuda",2
"Hỏi vui thì cậu con trai bảo: “Chỉ có nước, không có nhân”",0
"Không cần cầu kỳ, không cần sang chảnh.",0
Ai đã từng gọi rồi thì chắc phải chia sẻ thêm cho anh em biết cảm giác ra sao.,2
"Cá nhân m thấy thiên mặn nhưng lợ lợ ko được ngon. Món ngon nhất vẫn là classic thịt bằm. Mong tch thêm mấy món bình thường kiểu kem nấm, cua, ngao",2
"Bún riêu 14 Hàng Lược – một buổi Phố Cổ rất “đã” của hai bố con
Bún riêu 14 Hàng Lược là kiểu quán mà trên các nền tảng thấy đông từ rất lâu rồi, nhưng lạ là lang thang khu này cả chục năm vẫn… chưa ăn. Đến khi thử rồi mới thấy, đúng là có những chỗ phải để đúng ngày, đúng tâm trạng mới hợp.
Quán nằm sâu trong ngõ, đi qua lối nhỏ là mở ra một cái sân rộng, bày kín bàn ghế. Cảm giác bước vào là thấy ngay chất Phố Cổ rất rõ: nhà cũ, sân chung, người ngồi ăn san sát, ồn ào mà thân quen, kiểu Hà Nội xưa còn sót lại.
Gọi:
2 bát bún riêu “Đủ” – 60k/bát
1 quẩy – 10k
Bát bún mang ra khá đầy đặn: bò, trứng vịt lộn, giò, đậu đủ cả. Nước riêu đỏ au màu cà chua, mùi thơm bật lên ngay từ lúc bưng ra. Riêu có vị đậm, dậy mùi mắm tôm chuẩn chỉnh, không gắt nhưng rất “đã”, kiểu ăn một thìa là biết quán nấu có tay.
Rau sống ban đầu ăn thấy hơi “xanh xanh”, cũng cuốn lắm
“ Đá giùm em bát rau trần” bà chị phục vụ đưa cho thêm bát rau nữa.
Rau trần xong ăn vào hợp hẳn, nước nóng quyện rau, bún, riêu – đúng kiểu dân ăn bún riêu lâu năm sẽ thích.
Nhìn cái menu cũng có điểm gây tò mò:
“Nước lẩu bún riêu 2–3 người: 150k / 4–6 người: 200k”
Hỏi vui thì cậu con trai bảo: “Chỉ có nước, không có nhân” 
Ai đã từng gọi rồi thì chắc phải chia sẻ thêm cho anh em biết cảm giác ra sao.
Không cần cầu kỳ, không cần sang chảnh.
Chỉ là một buổi lang thang Phố Cổ, hai bố con ngồi ăn bát bún riêu nóng hổi, nghe tiếng người chuyện trò, cảm giác Hà Nội cũ ùa về rất rõ.
Một ngày nghỉ bắt đầu như thế là ổn rồi #ăn_uống_là_phải_tử_tế",1
Ăn ở Trung Hòa là vị hơi mặn xíu ạ. Nhưng ngon ạ.,1
Bún riêu 14 Hàng Lược – một buổi Phố Cổ rất “đã” của hai bố con,1
Ớ e ăn thấy ngon. Vì mặn béo hài hòa,2
"Mọi người cho mình hỏi 1 chút là  mì ý wafu paste heo nướng xốt shoyu butter bên The Coffee House là vị sẽ mặn hay ngọt ạ? Em lần đầu mua ở cơ sở hoàng đạo thuý mà thấy ngọt lịm đi, tưởng đâu bỏ nhầm đường vào mì ý",1
"Quán nằm sâu trong ngõ, đi qua lối nhỏ là mở ra một cái sân rộng, bày kín bàn ghế. Cảm giác bước vào là thấy ngay chất Phố Cổ rất rõ: nhà cũ, sân chung, người ngồi ăn san sát, ồn ào mà thân quen, kiểu Hà Nội xưa còn sót lại.",0
T thấy siêu mặn,0
“ Đá giùm em bát rau trần” bà chị phục vụ đưa cho thêm bát rau nữa.,2
Em ăn ở Hàng Bài vị mặn ngọt ngon mà,1
Cái cá ngon ngonn,1
2 bát bún riêu “Đủ” – 60k/bát,1
Nhìn cái menu cũng có điểm gây tò mò:,1
"Mọi người cho mình hỏi 1 chút là  mì ý wafu paste heo nướng xốt shoyu butter bên The Coffee House là vị sẽ mặn hay ngọt ạ? Em lần đầu mua ở cơ sở hoàng đạo thuý mà thấy ngọt lịm đi, tưởng đâu bỏ nhầm đường vào mì ý 
 Các cao nhân cho e xin chút đánh giá",1
